,Proteomics,MIF,Druggability,Structure,MSF,TM,Target,Essential,prediction,Product Description,Gene Name or Symbol
PF3D7_1455500,0.7273377180440378,0.0946,0.382,0.6225716928769658,-2.5628,0.0,0,1.0,0.6309502936631003,"AP-1 complex subunit gamma, putative",
PF3D7_1455600,0.2293394338004003,0.0901666666666666,0.784,0.4065126050420168,-2.3529,1.0,0,1.0,0.34446415255211366,"ferlin, putative",FER2
PF3D7_1455800,0.2293394338004003,0.993,0.3685,0.7594310451453309,1.0813,0.0,0,0.0,0.04604429509263896,LCCL domain-containing protein,CCp2
PF3D7_1455900,0.2293394338004003,0.2110999999999999,0.594,0.7894736842105263,-2.1246,7.0,0,1.0,0.601701556285373,polyprenol reductase,PPRD
PF3D7_1456100,0.2293394338004003,0.9713333333333332,0.246,0.8636363636363636,0.8716000000000002,0.0,1,0.0,0.059764410825153276,serine hydroxymethyltransferase,SHMT
PF3D7_1456200,0.2293394338004003,0.1230333333333333,0.3075,0.5522233712512926,-2.3217,0.0,0,1.0,0.2727188419464505,"conserved Plasmodium protein, unknown function",
PF3D7_1456300,0.6642836717186159,0.1241999999999999,0.5015000000000001,0.1012048192771084,-2.41165,1.0,0,1.0,0.20416667164362193,"conserved Plasmodium protein, unknown function",
PF3D7_1456400,0.2293394338004003,0.9936666666666666,0.7755000000000001,0.154679802955665,1.88995,0.0,0,0.0,0.005749453186992476,"conserved Plasmodium protein, unknown function",
PF3D7_1456600,0.2293394338004003,0.1070666666666666,0.5195,0.693950177935943,-2.8139000000000003,0.0,0,1.0,0.5836275132389439,"ribosomal protein L28, mitochondrial, putative",
PF3D7_1456700,0.5932227623677437,0.0944333333333333,0.167,0.706140350877193,-2.48025,0.0,0,1.0,0.5236299161516346,"conserved Plasmodium protein, unknown function",
PF3D7_1456800,0.8169859879897055,0.1379999999999999,0.875,0.9595536959553695,-2.25685,16.0,0,1.0,0.9306397923520632,"V-type H(+)-translocating pyrophosphatase, putative",VP1
PF3D7_1457000,0.8204175007148985,0.3511666666666667,0.7264999999999999,0.75,-2.0515,8.0,0,0.0,0.4839085348744329,signal peptide peptidase,SPP
PF3D7_1457200,0.5932227623677437,0.111,0.246,1.0,-2.28815,0.0,0,1.0,0.7712177507380006,thioredoxin 1,TRX1
PF3D7_1457300,0.6331140977981127,0.6595,0.7,0.7214397496087637,-0.7267999999999999,0.0,0,1.0,0.7364658934719702,"MA3 domain-containing protein, putative",
PF3D7_1457500,0.68974395651552,0.0976666666666666,0.4335,0.909307875894988,-2.6801000000000004,0.0,0,1.0,0.8497888658846883,vacuolar protein sorting-associated protein 4,VPS4
PF3D7_1457600,0.7436374034887046,0.1979666666666666,0.1845,0.0,-2.13295,0.0,0,1.0,0.09399091178040757,"conserved Plasmodium protein, unknown function",
PF3D7_1457700,0.6642836717186159,0.0776,0.989,0.1244925575101488,-2.7168,0.0,0,1.0,0.46165228155925514,"large ribosomal subunit nuclear export factor, putative",
PF3D7_1458000,0.7273377180440378,0.1091666666666666,0.4855,0.6301652892561983,-2.5104,1.0,0,0.0,0.22658103599163254,cysteine proteinase falcipain 1,FP1
PF3D7_1458100,0.2293394338004003,0.6856333333333332,0.4985,0.9655172413793104,-0.8658,1.0,0,0.0,0.2577730120464442,"protein PET117, putative",PET117
PF3D7_1458200,0.2293394338004003,0.6760666666666667,0.419,0.3454545454545454,1.92615,1.0,0,1.0,0.01987644203944029,"conserved Plasmodium protein, unknown function",
PF3D7_1458300,0.7505364039479331,0.9996666666666668,0.947,0.2892670157068063,2.16675,3.0,0,0.0,0.027856194348585286,"alpha/beta hydrolase, putative",
PF3D7_1458400,0.5579067772376323,0.9894666666666666,0.6805,0.9778481012658228,0.2757499999999999,0.0,0,0.0,0.42480758234369537,aminodeoxychorismate lyase,ADCL
PF3D7_1458600,0.7436374034887046,0.3877666666666666,0.8799999999999999,0.0730868443680137,-0.0273499999999999,0.0,0,1.0,0.12103691946992404,"zinc finger protein, putative",
PF3D7_1458700,0.2293394338004003,0.1179333333333333,0.4145,0.8158640226628895,-2.71315,0.0,0,1.0,0.6280001530657492,"exonuclease V, mitochondrial, putative",
PF3D7_1458800,0.7505364039479331,0.0903666666666666,0.37,0.4369942196531792,-2.576,0.0,0,1.0,0.4678139373951721,"DNA-directed RNA polymerase III subunit RPC5, putative",
PF3D7_1458900,0.8096123587469604,0.9846666666666666,0.4955,0.591304347826087,-0.645,4.0,0,0.0,0.2905634146720816,"golgi apparatus membrane protein TVP23, putative",TVP23
PF3D7_1459000,0.7505364039479331,0.0977333333333333,0.4875,0.5885416666666666,-2.4524,0.0,0,1.0,0.6402247676731023,ATP-dependent RNA helicase DBP5,DBP5
PF3D7_1459100,0.2293394338004003,0.1284,0.6465000000000001,0.5018820577164367,-2.5751,1.0,0,1.0,0.4278776270578822,"GTP-binding protein, putative",
PF3D7_1459200,0.2293394338004003,0.9803666666666668,0.9805,0.0764397905759162,0.95735,0.0,0,0.0,0.01351415546108889,"WD repeat-containing protein, putative",
PF3D7_1459300,0.2293394338004003,0.9609666666666667,0.304,0.7195767195767195,0.6939499999999998,0.0,0,0.0,0.045192210853834014,"OPA3-like protein, putative",
PF3D7_1459400,0.6331140977981127,0.1021666666666666,0.26,0.8147058823529412,-2.7114,1.0,0,1.0,0.7225016655925404,"conserved protein, unknown function",
PF3D7_1459500,0.2293394338004003,0.9986666666666668,0.756,0.4069886947584789,1.2626000000000002,1.0,0,0.0,0.023436066925983736,"conserved Plasmodium protein, unknown function",
PF3D7_1459600,0.7436374034887046,0.59,0.103,0.3270911360799001,0.1838000000000001,0.0,0,1.0,0.09094564364492333,"AP-4 complex accessory subunit Tepsin, putative",
PF3D7_1459800,0.2293394338004003,0.7134999999999999,0.6065,0.8683127572016461,0.5761499999999999,7.0,0,1.0,0.39086665261943937,"bax inhibitor 1, putative",
PF3D7_1459900,0.2293394338004003,0.4650333333333334,0.5705,0.6424870466321243,-0.1109500000000001,4.0,0,1.0,0.21707460074221682,"rhoptry protein, putative",
PF3D7_1460000,0.2293394338004003,0.6861333333333333,0.443,0.9491525423728814,0.80565,0.0,0,1.0,0.3449938390074131,biotin--protein ligase 2,HCS2
PF3D7_1460100,0.5579067772376323,0.1149999999999999,0.4065,0.6676923076923077,-2.3424,0.0,0,1.0,0.5699250429960494,FYVE and coiled-coil domain-containing protein,FCP
PF3D7_1460200,0.2293394338004003,0.2053666666666666,0.6835,0.3452768729641693,-2.25165,0.0,0,1.0,0.2905030948990507,"conserved protein, unknown function",
PF3D7_1460400,0.9297668430839652,0.4307333333333334,0.0655,0.9396551724137931,-1.5423,0.0,0,1.0,0.7957424893876637,ubiquitin carboxyl-terminal hydrolase isozyme L3,UCHL3
PF3D7_1460700,0.8572450293234158,0.1277666666666666,0.5835,0.9931506849315068,-2.97375,0.0,0,1.0,0.9514252739103986,60S ribosomal protein L27,RPL27
PF3D7_1460900,0.2293394338004003,0.2022333333333333,0.0055,0.575,-2.16815,0.0,0,1.0,0.19070659865426673,"ribosomal protein S10, apicoplast, putative",ARPS10
PF3D7_1460900,0.2293394338004003,0.2022333333333333,0.0055,0.575,-2.16815,0.0,0,1.0,0.19070659865426673,"ribosomal protein S10, apicoplast, putative",ARPS10
PF3D7_1461000,0.2293394338004003,0.7063333333333333,0.4445,0.402020202020202,0.1184499999999999,0.0,0,1.0,0.11399470635691966,"conserved Plasmodium protein, unknown function",
PF3D7_1461100,0.8096123587469604,0.9933333333333332,0.736,0.3212121212121212,1.7651,0.0,0,0.0,0.03297775734818033,"conserved Plasmodium protein, unknown function",
PF3D7_1461200,0.6642836717186159,0.3572333333333333,0.4675,0.9726775956284152,-2.21425,0.0,0,0.0,0.5459199373494446,"U3 small nucleolar ribonucleoprotein protein IMP3, putative",IMP3
PF3D7_1461300,0.2293394338004003,0.0942333333333333,0.175,0.9701492537313432,-1.1414,0.0,0,1.0,0.32330925663916465,"40S ribosomal protein S28e, putative",
PF3D7_1461400,0.6308110427692748,0.9903,0.2135,0.8354037267080745,0.5622,0.0,0,0.0,0.13674520245354443,"MORN repeat protein, putative",
PF3D7_1461500,0.2293394338004003,0.7113333333333333,0.282,0.9166666666666666,0.32955,0.0,0,1.0,0.3487396663735853,"meiotic nuclear division protein 1, putative",MND1
PF3D7_1461700,0.2293394338004003,0.6886666666666666,0.439,0.6507936507936508,-0.76265,0.0,0,1.0,0.3918987105875523,"conserved Plasmodium protein, unknown function",
PF3D7_1461900,0.7273377180440378,0.1227666666666666,0.3245,0.9235668789808916,-2.47065,0.0,0,1.0,0.8212096606469371,"valine--tRNA ligase, putative",
PF3D7_1462000,0.2293394338004003,0.6369333333333334,0.178,0.9421487603305784,-1.4690500000000002,0.0,0,0.0,0.20383874557254741,thioredoxin-like protein,TLP1
PF3D7_1462100,0.6642836717186159,0.4405333333333334,0.913,0.0517241379310344,-0.3400000000000001,0.0,0,1.0,0.14475054022621994,"conserved Plasmodium protein, unknown function",
PF3D7_1462200,0.2293394338004003,0.136,0.0675,0.4657534246575342,0.0,0.0,0,1.0,0.024467552940490668,"conserved protein, unknown function",
PF3D7_1462300,0.8204175007148985,0.1488,0.628,0.5320560058953574,-1.2885,3.0,0,1.0,0.4708795359206826,"GTP-binding protein, putative",
PF3D7_1462500,0.2293394338004003,0.9673666666666666,0.1635,0.531496062992126,0.8594499999999998,0.0,0,0.0,0.015542102645823123,"conserved Plasmodium protein, unknown function",
PF3D7_1462600,0.2293394338004003,0.7063333333333333,0.4865,0.4569789674952199,0.20445,6.0,0,1.0,0.1301570040918887,"conserved Plasmodium membrane protein, unknown function",
PF3D7_1462700,0.2293394338004003,0.1234666666666666,0.4145,0.964467005076142,-2.4949000000000003,1.0,0,1.0,0.7097295469537741,"cytochrome c1, heme protein, mitochondrial, putative",CYT1
PF3D7_1462800,0.5932227623677437,0.1314999999999999,0.5165,1.0,-2.22675,0.0,0,1.0,0.8504543467862852,glyceraldehyde-3-phosphate dehydrogenase,GAPDH
PF3D7_1463000,0.8096123587469604,0.7526666666666667,0.3075,0.8084415584415584,-0.1753499999999999,0.0,0,0.0,0.21302974640447417,"mediator of RNA polymerase II transcription subunit 20, putative",MED20
PF3D7_1463300,0.7273377180440378,0.1778,0.342,0.8423005565862709,-1.00265,0.0,0,1.0,0.5370481117516471,"DNA polymerase alpha subunit B, putative",
PF3D7_1463400,0.7505364039479331,0.152,0.3675,0.3333333333333333,-2.48965,0.0,0,1.0,0.38754488969280837,"DNA-directed RNA polymerase III subunit RPC4, putative",
PF3D7_1463500,0.7273377180440378,0.9172,0.501,0.9457364341085271,-0.1001500000000001,0.0,0,0.0,0.429045519752865,fam-a protein,
PF3D7_1463600,0.2293394338004003,0.1621,0.7335,0.4155844155844156,-1.84,1.0,0,1.0,0.27243817359646927,"conserved Plasmodium protein, unknown function",
PF3D7_1463700,0.7273377180440378,0.1339333333333333,0.283,0.8987730061349694,-2.71005,0.0,0,1.0,0.828572866870626,cyclin 1,CYC1
PF3D7_1463800,0.2293394338004003,0.222,0.314,0.825,1.418,0.0,0,1.0,0.05369067638042237,"ribosomal protein S6, mitochondrial, putative",
PF3D7_1463900,0.5085787818129825,0.1034666666666666,0.6165,0.5247432306255836,-2.4049,7.0,0,1.0,0.5049583242454477,"rhoptry neck protein 11, putative",RON11
PF3D7_1464000,0.6331140977981127,0.1882,0.38,0.3304964539007092,-2.15065,0.0,0,1.0,0.2936614000070572,"YL1 nuclear protein, putative",
PF3D7_1464200,0.8169859879897055,0.1641666666666666,0.415,0.5370919881305638,0.4828999999999999,0.0,0,1.0,0.12581676454955582,"zinc finger CCCH domain-containing protein, putative",ZFP
PF3D7_1464300,0.2293394338004003,0.9903333333333334,0.893,0.0261437908496732,1.7122,0.0,0,0.0,0.005177361590912327,"conserved Plasmodium protein, unknown function",
PF3D7_1464400,0.2293394338004003,0.9371,0.193,0.8653846153846154,0.6782000000000001,0.0,0,0.0,0.0592286597038754,"zinc finger protein, putative",
PF3D7_1464600,0.8169859879897055,0.3429333333333333,0.597,0.3134535367545076,-2.48925,0.0,0,1.0,0.6129606631886965,"serine/threonine protein phosphatase UIS2, putative",UIS2
PF3D7_1464700,0.7273377180440378,0.1374,0.241,0.7958115183246073,-2.29575,0.0,0,1.0,0.6839803218791645,"ATP synthase (C/AC39) subunit, putative",
PF3D7_1464800,0.2293394338004003,0.7020333333333334,0.488,0.8739495798319328,-0.06295,0.0,0,1.0,0.48217399135039163,"EF-hand calcium-binding domain-containing protein, putative",
PF3D7_1464900,0.7436374034887046,0.1632,0.195,0.7521246458923513,-2.21985,0.0,0,1.0,0.6327063261243152,"ATP-dependent zinc metalloprotease FTSH, putative",
PF3D7_1465000,0.2293394338004003,0.6316333333333334,0.7255,0.3417266187050359,0.5594000000000001,1.0,0,0.0,0.014252049409602799,"cytochrome c oxidase subunit 6A, putative",COX6A
PF3D7_1465100,0.7436374034887046,0.6050333333333333,0.2495,0.4936562860438293,-0.19035,0.0,0,1.0,0.258936356106824,"conserved oligomeric Golgi complex subunit 6, putative",COG6
PF3D7_1465200,0.68974395651552,0.2031999999999999,0.3215,0.3776595744680851,-2.385,0.0,0,1.0,0.38258808535379174,"mediator of RNA polymerase II transcription subunit 4, putative",MED4
PF3D7_1465300,0.7505364039479331,0.1315666666666666,0.0255,0.7004662004662005,-2.8069,0.0,0,1.0,0.6120697146412338,"ribonuclease Z, putative",
PF3D7_1465400,0.2293394338004003,0.4583999999999999,0.7865,0.0222222222222222,0.18235,0.0,0,1.0,0.03295630133626182,"conserved protein, unknown function",
PF3D7_1465500,0.2293394338004003,1.0,0.6599999999999999,0.4804928131416838,0.3193000000000001,7.0,0,1.0,0.27997196078609904,potassium channel K2,K2
PF3D7_1465700,0.2293394338004003,0.9492333333333332,0.518,0.8675324675324675,1.37265,0.0,0,0.0,0.06446264511081312,"plasmepsin VIII, putative",PM8
PF3D7_1465900,0.5932227623677437,0.1288,0.2105,0.9592760180995475,-2.62865,0.0,0,1.0,0.7887968658254839,40S ribosomal protein S3,
PF3D7_1466000,0.2293394338004003,0.9807,0.038,0.7412140575079872,0.40805,0.0,0,0.0,0.03879933426685205,"conserved protein, unknown function",
PF3D7_1466400,0.8169859879897055,0.981,0.0165,0.1057810578105781,2.074,0.0,0,1.0,0.02010806353888117,AP2 domain transcription factor AP2-EXP,ApiAP2
PF3D7_1466500,0.2293394338004003,0.5800666666666666,0.18,0.44,1.7758000000000005,0.0,0,1.0,0.01651851059117274,"conserved Plasmodium protein, unknown function",
PF3D7_1466600,0.2293394338004003,0.9858333333333332,0.267,0.6964285714285714,0.70045,0.0,0,0.0,0.04067082501490934,"enkurin domain-containing protein, putative",
PF3D7_1466800,0.8169859879897055,0.599,0.802,0.3869179600886918,0.0804,0.0,0,1.0,0.386590400715924,"NOC3 domain-containing protein, putative",
PF3D7_1466900,0.7273377180440378,0.6283333333333333,0.2705,0.3524011299435028,-0.3186,0.0,0,1.0,0.19642421512591368,"conserved Plasmodium protein, unknown function",
PF3D7_1467000,0.2293394338004003,0.9913333333333334,0.8585,0.2563817980022198,0.3002499999999999,8.0,0,0.0,0.033153777579269544,"magnesium transporter, putative",
PF3D7_1467100,0.2293394338004003,0.9828333333333332,0.439,0.6007984031936128,0.7229999999999999,0.0,0,0.0,0.039016605226511666,DNA-3-methyladenine glycosylase,MAG
PF3D7_1467200,0.2293394338004003,0.9841,0.5035,0.6390328151986183,0.7030000000000001,0.0,0,0.0,0.05135783711461926,"WD repeat-containing protein 79, putative",WDR79
PF3D7_1467300,0.2293394338004003,0.1788999999999999,0.6645,0.8422131147540983,-2.13255,0.0,1,1.0,0.6808025995383374,1-deoxy-D-xylulose 5-phosphate reductoisomerase,DXR
PF3D7_1467400,0.2293394338004003,0.1389999999999999,0.213,0.4897959183673469,-2.50285,1.0,0,1.0,0.22752758650207838,"50S ribosomal protein L22, apicoplast, putative",RPL22
PF3D7_1467500,0.5932227623677437,0.1899333333333333,0.155,0.6832579185520362,-2.2511,0.0,0,1.0,0.5002004551101079,"DNA/RNA-binding protein KIN17, putative",
PF3D7_1467800,0.2293394338004003,0.2222333333333333,0.178,1.0,-2.7531,0.0,0,1.0,0.7315236336191929,"conserved Plasmodium protein, unknown function",
PF3D7_1467900,0.68974395651552,0.9298666666666668,0.6675,0.2964975845410628,1.06285,0.0,0,0.0,0.03268483247529106,"rab GTPase activator, putative",
PF3D7_1468100,0.7436374034887046,0.3974333333333333,0.9235,0.1860828772478499,-0.2823500000000001,0.0,0,1.0,0.22375936777549993,MORC family protein,MORC
PF3D7_1468300,0.2293394338004003,0.7384333333333334,0.2455,0.6465863453815262,-0.3387499999999999,0.0,0,1.0,0.2532969640269958,leucine-rich repeat protein,LRR14.1
PF3D7_1468400,0.5413211323991993,0.9362666666666668,0.6445,0.1995359628770301,0.8694999999999999,0.0,0,0.0,0.01972195689894223,C3H1-type zinc finger protein CZIF1,CZIF1
PF3D7_1468700,0.6331140977981127,0.1080333333333333,0.2875,0.912087912087912,-2.60405,0.0,0,1.0,0.786790592931293,eukaryotic initiation factor 4A,eIF4A
PF3D7_1468800,0.7505364039479331,0.1769333333333333,0.189,0.4285714285714285,-2.1551,0.0,0,1.0,0.33629628054349575,"splicing factor U2AF large subunit, putative",U2AF2
PF3D7_1469000,0.2293394338004003,0.2880666666666667,0.4664999999999999,0.5,-2.7548,1.0,0,1.0,0.4613179834613179,translation initiation factor IF-1,IF1
PF3D7_1469100,0.2293394338004003,0.3718333333333333,0.027,0.8153846153846154,-0.3361499999999999,1.0,0,1.0,0.15612391995733232,"Golgi SNAP receptor complex member 1, putative",
PF3D7_1469200,0.6331140977981127,0.6861333333333333,0.7304999999999999,0.888268156424581,-0.6976,0.0,0,1.0,0.8506548106579127,"shewanella-like protein phosphatase 1, putative",SHLP1
PF3D7_1469300,0.5413211323991993,0.1964333333333333,0.3455,0.6755725190839694,-2.86565,0.0,0,1.0,0.6840489971163695,"pre-rRNA-processing protein PNO1, putative",PNO1
PF3D7_1469400,0.2293394338004003,0.9939666666666668,0.9335,0.8535469107551488,1.53895,11.0,0,0.0,0.11190851320165526,"nucleoside transporter 3, putative",NT3
PF3D7_1469500,0.2293394338004003,0.1296,0.5549999999999999,0.1746724890829694,-2.3045,0.0,0,1.0,0.1304026912751324,"conserved Plasmodium protein, unknown function",
PF3D7_1469700,0.7505364039479331,0.4411,0.2235,0.7853658536585366,0.2729000000000001,0.0,0,1.0,0.32129516666371083,"mediator of RNA polymerase II transcription subunit 6, putative",MED6
PF3D7_1469800,0.68974395651552,0.11,0.389,0.3255813953488372,-2.44145,0.0,0,1.0,0.3332072916700058,"mediator of RNA polymerase II transcription subunit 22, putative",MED22
PF3D7_1469900,0.2293394338004003,0.8767999999999999,0.3915,0.585427135678392,1.01805,0.0,0,0.0,0.021250934324628372,protein MGET,MGET
PF3D7_1470100,0.8169859879897055,0.0742999999999999,0.7715000000000001,0.2518337408312958,-2.6747,1.0,0,1.0,0.5342608202000677,"conserved Plasmodium protein, unknown function",
PF3D7_1470300,0.2293394338004003,0.2342333333333333,0.4945,0.6081081081081081,-1.209,0.0,0,1.0,0.2502366231312818,"conserved Plasmodium protein, unknown function",
PF3D7_1470600,0.5932227623677437,0.1532,0.2565,0.2307692307692307,-2.27865,0.0,0,1.0,0.177109679304687,RAP protein RAP21,RAP21
PF3D7_1470800,0.8737489276522734,0.0906333333333333,0.379,0.2036529680365296,-2.5357,1.0,0,1.0,0.31408988521530207,"conserved Plasmodium protein, unknown function",
PF3D7_1470900,0.6642836717186159,0.0953666666666666,0.117,1.0,-2.42615,0.0,0,1.0,0.7653899467666576,"proteasome subunit beta type-2, putative",
PF3D7_1471000,0.7505364039479331,0.1072666666666666,0.1195,0.7837259100642399,-2.55695,0.0,0,1.0,0.6654590771866804,"RNA 3'-terminal phosphate cyclase-like protein, putative",RCL1
PF3D7_1471100,0.7273377180440378,0.4021999999999999,0.5665,0.2650176678445229,-2.0361,0.0,0,1.0,0.44885650566939755,exported protein 2,EXP2
PF3D7_1471200,0.7273377180440378,0.6583333333333333,0.537,0.8569277108433735,0.9321999999999996,11.0,0,1.0,0.4721820064330642,"inorganic anion exchanger, inorganic anion antiporter",SulP
PF3D7_1471300,0.2293394338004003,0.1769666666666667,0.5115,0.4492254733218588,-2.52245,0.0,0,1.0,0.33647486814725885,"RAP protein, putative",
PF3D7_1471400,0.6331140977981127,0.0966,0.5045,0.7855711422845691,-2.5283,0.0,0,1.0,0.7637362062038047,"diacylglycerol kinase, putative",
PF3D7_1472200,0.7273377180440378,0.0911,0.9725,0.14749000444247,-2.35615,3.0,0,1.0,0.4299668961565848,"histone deacetylase, putative",HDA1
